size_sq_meters,bedrooms,bathrooms,price,property_type,district,amenities,price_per_sqm,amenity_count
114.3,1,2,2322.85,House,Dublin 1,Parking;Garden,20.32,2
149.1,4,2,1078.9,House,Dublin 1,Parking;Garden,7.24,2
45.8,3,2,4955.27,Studio,Dublin 3,Gym;Parking,108.19,2
63.0,4,1,965.03,Studio,Dublin 6,Gym;Pool,15.32,2
77.3,3,1,3550.61,Apartment,Dublin 3,Gym;Pool,45.93,2
80.6,1,1,2659.49,Apartment,Dublin 4,None,33.0,0
79.3,4,2,4785.45,House,Dublin 3,Gym;Pool,60.35,2
138.9,2,1,1833.2,House,Dublin 1,Gym;Parking,13.2,2
115.7,4,1,3034.76,Studio,Dublin 6,None,26.23,0
102.9,3,2,2825.9,House,Dublin 6,None,27.46,0
67.1,1,2,3752.04,House,Dublin 8,Gym;Pool,55.92,2
128.9,3,1,1085.64,Studio,Dublin 3,Parking;Garden,8.42,2
144.6,4,1,1613.91,Studio,Dublin 4,Parking;Garden,11.16,2
128.5,4,2,1701.17,Studio,Dublin 1,Parking;Garden,13.24,2
30.2,2,2,3900.23,Studio,Dublin 2,Parking;Garden,129.15,2
106.4,1,2,1594.38,Apartment,Dublin 6,Gym;Parking,14.98,2
36.1,1,2,3208.67,Studio,Dublin 3,None,88.88,0
60.9,4,1,1704.02,Studio,Dublin 8,Parking;Garden,27.98,2
37.1,1,1,4418.82,House,Dublin 4,Gym;Parking,119.11,2
102.5,2,2,4757.18,House,Dublin 4,None,46.41,0
112.4,3,1,2977.67,House,Dublin 1,Gym;Pool,26.49,2
43.7,1,1,2279.7,Apartment,Dublin 6,Gym;Pool,52.17,2
76.1,4,2,1783.04,Studio,Dublin 1,Gym;Parking,23.43,2
84.7,3,1,1009.08,Studio,Dublin 8,None,11.91,0
74.3,3,1,1927.7,Apartment,Dublin 2,Parking;Garden,25.94,2
44.5,2,1,3547.79,Studio,Dublin 2,None,79.73,0
80.3,4,2,3041.19,House,Dublin 2,Parking;Garden,37.87,2
120.1,1,2,4764.97,Apartment,Dublin 4,Gym;Parking,39.68,2
38.5,4,1,2464.36,Studio,Dublin 6,Parking;Garden,64.01,2
39.6,3,2,3714.23,Apartment,Dublin 1,Gym;Parking,93.79,2
72.6,4,2,2855.16,Apartment,Dublin 1,None,39.33,0
143.0,1,2,2952.82,Studio,Dublin 8,None,20.65,0
110.2,1,1,1924.65,House,Dublin 2,Parking;Garden,17.47,2
111.4,2,1,2710.79,Studio,Dublin 6,None,24.33,0
73.4,1,2,2777.3,Studio,Dublin 6,Parking;Garden,37.84,2
101.2,1,1,3767.9,House,Dublin 8,None,37.23,0
31.2,4,1,4750.69,Studio,Dublin 3,Gym;Pool,152.27,2
106.3,4,1,2183.15,Studio,Dublin 6,Parking;Garden,20.54,2
139.6,3,1,977.24,Studio,Dublin 6,Gym;Parking,7.0,2
103.5,2,1,2884.44,Apartment,Dublin 1,Gym;Pool,27.87,2
134.8,4,2,3086.74,Apartment,Dublin 8,Gym;Parking,22.9,2
116.9,1,1,1507.45,Apartment,Dublin 6,None,12.9,0
44.5,3,1,3993.95,Studio,Dublin 6,Gym;Pool,89.75,2
138.3,4,1,4936.7,House,Dublin 1,None,35.7,0
38.0,2,2,4772.25,Apartment,Dublin 6,Parking;Garden,125.59,2
94.1,2,2,1627.85,House,Dublin 1,Gym;Parking,17.3,2
47.1,3,2,4476.53,Studio,Dublin 3,None,95.04,0
31.4,3,1,3758.87,Apartment,Dublin 4,Gym;Parking,119.71,2
80.6,3,2,2706.16,Studio,Dublin 1,Gym;Parking,33.58,2
65.4,3,2,3070.57,House,Dublin 1,None,46.95,0
88.3,3,2,4368.32,Apartment,Dublin 6,Parking;Garden,49.47,2
99.3,1,2,2816.57,Apartment,Dublin 1,Gym;Parking,28.36,2
35.2,1,1,2367.47,Apartment,Dublin 8,None,67.26,0
44.8,4,2,2871.64,Apartment,Dublin 2,Parking;Garden,64.1,2
97.0,2,2,3232.35,House,Dublin 2,None,33.32,0
71.2,1,1,1594.13,Apartment,Dublin 3,Parking;Garden,22.39,2
117.5,1,1,4583.81,Studio,Dublin 1,Gym;Parking,39.01,2
108.3,1,2,3631.59,Apartment,Dublin 8,Gym;Pool,33.53,2
131.5,4,1,3459.73,House,Dublin 6,None,26.31,0
113.1,3,2,1217.88,Apartment,Dublin 6,Gym;Parking,10.77,2
81.6,4,1,3337.53,House,Dublin 4,None,40.9,0
110.8,2,1,1308.03,House,Dublin 3,None,11.81,0
63.0,2,2,1130.53,Studio,Dublin 8,Parking;Garden,17.94,2
66.8,2,1,3014.71,Apartment,Dublin 8,None,45.13,0
124.7,2,2,2491.7,Apartment,Dublin 6,Parking;Garden,19.98,2
83.6,1,1,3273.0,Apartment,Dublin 4,Gym;Parking,39.15,2
125.8,1,2,1174.73,Studio,Dublin 6,None,9.34,0
128.7,4,1,2610.13,Studio,Dublin 4,Gym;Parking,20.28,2
132.9,3,1,1534.1,House,Dublin 2,Gym;Pool,11.54,2
140.0,2,1,4945.82,House,Dublin 8,Gym;Parking,35.33,2
81.7,4,1,3156.83,House,Dublin 2,None,38.64,0
68.3,1,1,3687.23,Studio,Dublin 6,Gym;Pool,53.99,2
99.9,1,2,2166.76,Studio,Dublin 3,Parking;Garden,21.69,2
74.5,3,1,1197.9,Studio,Dublin 1,Gym;Pool,16.08,2
102.1,3,2,4898.66,House,Dublin 3,None,47.98,0
114.7,3,2,2002.29,Studio,Dublin 3,None,17.46,0
112.6,4,2,2579.99,House,Dublin 1,Gym;Parking,22.91,2
74.9,1,1,3529.43,House,Dublin 8,Parking;Garden,47.12,2
50.0,1,2,903.73,Apartment,Dublin 2,None,18.07,0
81.7,3,1,4203.09,Apartment,Dublin 2,None,51.45,0
47.1,2,2,3053.63,Apartment,Dublin 8,Parking;Garden,64.83,2
136.8,3,2,1968.51,House,Dublin 1,Parking;Garden,14.39,2
71.5,4,2,1058.75,Apartment,Dublin 4,Gym;Parking,14.81,2
48.5,3,2,1482.49,Apartment,Dublin 3,Gym;Pool,30.57,2
33.1,3,2,4559.14,Apartment,Dublin 6,Parking;Garden,137.74,2
107.5,4,1,3681.3,Studio,Dublin 2,None,34.24,0
106.4,3,2,1849.59,House,Dublin 8,Parking;Garden,17.38,2
70.9,1,2,1075.52,Apartment,Dublin 6,None,15.17,0
38.6,2,1,3700.58,Studio,Dublin 1,Gym;Parking,95.87,2
79.2,3,1,3204.11,Studio,Dublin 6,Gym;Pool,40.46,2
67.3,4,1,2498.98,Studio,Dublin 6,Gym;Parking,37.13,2
111.3,2,2,2327.17,Apartment,Dublin 3,Parking;Garden,20.91,2
102.7,4,2,1710.62,Studio,Dublin 1,None,16.66,0
73.8,2,2,3612.37,House,Dublin 6,Parking;Garden,48.95,2
56.1,2,2,4876.81,Studio,Dublin 2,Parking;Garden,86.93,2
148.6,3,2,1538.0,Studio,Dublin 1,Parking;Garden,10.35,2
84.5,1,2,3307.89,Studio,Dublin 2,Parking;Garden,39.15,2
112.6,3,1,2581.58,Studio,Dublin 8,Gym;Pool,22.93,2
46.9,4,1,2676.09,House,Dublin 8,None,57.06,0
88.3,4,2,1867.42,Apartment,Dublin 4,Parking;Garden,21.15,2
33.3,2,2,4265.57,House,Dublin 8,None,128.1,0
90.7,2,2,2838.07,House,Dublin 6,Gym;Pool,31.29,2
145.7,1,2,3082.3,Apartment,Dublin 1,None,21.16,0
76.1,3,2,2080.0,Studio,Dublin 8,None,27.33,0
34.7,4,1,1563.6,Apartment,Dublin 2,Gym;Pool,45.06,2
33.7,2,1,1160.82,Apartment,Dublin 6,Parking;Garden,34.45,2
76.6,1,2,3799.3,House,Dublin 8,None,49.6,0
49.2,4,1,1624.18,Apartment,Dublin 3,Gym;Parking,33.01,2
32.8,2,2,3698.32,Studio,Dublin 2,None,112.75,0
120.7,4,2,2439.58,House,Dublin 2,Parking;Garden,20.21,2
85.0,1,2,2546.25,Studio,Dublin 4,Gym;Parking,29.96,2
64.7,1,1,2770.55,House,Dublin 3,Parking;Garden,42.82,2
138.0,4,1,2344.38,Studio,Dublin 4,None,16.99,0
43.9,3,2,1222.6,Apartment,Dublin 8,Gym;Pool,27.85,2
144.7,4,1,2100.45,Apartment,Dublin 3,Parking;Garden,14.52,2
67.7,2,1,3587.68,Apartment,Dublin 2,Parking;Garden,52.99,2
136.6,3,2,3596.29,Studio,Dublin 4,Gym;Pool,26.33,2
102.4,2,1,2002.14,House,Dublin 6,None,19.55,0
129.2,4,1,2732.43,House,Dublin 3,Parking;Garden,21.15,2
148.1,3,2,1612.48,House,Dublin 2,None,10.89,0
64.6,2,2,1683.56,Apartment,Dublin 1,None,26.06,0
145.3,4,1,896.8,Studio,Dublin 3,None,6.17,0
76.7,4,2,4566.34,House,Dublin 3,Gym;Pool,59.54,2
76.3,3,1,1684.97,Studio,Dublin 8,None,22.08,0
70.8,4,2,1755.64,House,Dublin 6,None,24.8,0
95.0,1,2,1974.33,Apartment,Dublin 8,Gym;Parking,20.78,2
48.5,2,2,1335.11,Studio,Dublin 3,Gym;Parking,27.53,2
96.4,2,2,3484.9,House,Dublin 3,Gym;Parking,36.15,2
95.0,4,1,1115.6,House,Dublin 6,Parking;Garden,11.74,2
121.4,4,2,1363.65,House,Dublin 6,Parking;Garden,11.23,2
130.0,1,2,3507.98,House,Dublin 4,Gym;Parking,26.98,2
82.9,3,2,2226.57,Apartment,Dublin 2,Gym;Pool,26.86,2
66.3,4,1,3773.38,House,Dublin 2,Gym;Pool,56.91,2
61.1,4,1,3141.18,House,Dublin 4,Gym;Parking,51.41,2
53.4,4,2,1875.29,Apartment,Dublin 2,Parking;Garden,35.12,2
36.9,4,2,3533.48,House,Dublin 3,Parking;Garden,95.76,2
71.1,2,2,1288.35,Studio,Dublin 4,Gym;Pool,18.12,2
62.4,4,2,3052.92,Studio,Dublin 4,None,48.92,0
146.0,2,2,2636.02,House,Dublin 2,Gym;Pool,18.05,2
96.9,4,2,1925.07,Apartment,Dublin 1,None,19.87,0
71.7,3,1,3336.82,Apartment,Dublin 2,Parking;Garden,46.54,2
99.7,1,2,4459.6,Apartment,Dublin 8,Parking;Garden,44.73,2
46.7,3,2,4995.4,House,Dublin 1,Gym;Parking,106.97,2
83.3,4,2,3352.6,House,Dublin 4,Parking;Garden,40.25,2
105.1,4,2,2499.76,Studio,Dublin 1,None,23.78,0
88.7,4,2,1745.87,Apartment,Dublin 3,Gym;Pool,19.68,2
78.2,3,2,1879.8,House,Dublin 6,Gym;Parking,24.04,2
149.3,4,1,2813.71,House,Dublin 1,None,18.85,0
135.6,3,1,2342.57,House,Dublin 8,Gym;Pool,17.28,2
104.8,2,1,4638.02,Apartment,Dublin 6,Gym;Pool,44.26,2
98.3,1,1,2346.84,Apartment,Dublin 3,Gym;Pool,23.87,2
104.5,1,1,2368.47,Studio,Dublin 8,Parking;Garden,22.66,2
54.2,3,1,2410.84,Apartment,Dublin 6,Gym;Pool,44.48,2
77.4,2,2,4313.8,House,Dublin 3,Parking;Garden,55.73,2
34.7,3,2,3533.31,Studio,Dublin 6,Gym;Pool,101.82,2
87.1,2,2,3379.51,Apartment,Dublin 6,Gym;Pool,38.8,2
95.2,4,2,2203.4,Apartment,Dublin 2,Parking;Garden,23.14,2
57.3,2,2,4235.2,Apartment,Dublin 8,Parking;Garden,73.91,2
145.7,2,2,961.13,Apartment,Dublin 8,None,6.6,0
139.1,2,1,4457.35,House,Dublin 1,Gym;Pool,32.04,2
116.7,1,2,2953.55,Apartment,Dublin 8,Parking;Garden,25.31,2
94.0,2,1,2472.65,House,Dublin 8,None,26.3,0
134.4,4,1,2888.1,House,Dublin 6,None,21.49,0
45.7,4,2,3603.15,House,Dublin 4,Parking;Garden,78.84,2
124.9,4,2,853.61,Studio,Dublin 2,Gym;Pool,6.83,2
45.0,2,2,4460.52,House,Dublin 1,None,99.12,0
125.3,3,2,2676.31,Apartment,Dublin 2,Gym;Pool,21.36,2
63.1,3,2,2240.46,Studio,Dublin 1,Gym;Pool,35.51,2
135.3,4,2,1380.63,Apartment,Dublin 3,None,10.2,0
143.3,1,2,2645.75,House,Dublin 6,Parking;Garden,18.46,2
47.9,3,1,2884.56,Apartment,Dublin 8,Gym;Pool,60.22,2
85.5,2,2,2495.32,Studio,Dublin 8,Gym;Parking,29.19,2
147.7,3,2,3650.37,Studio,Dublin 4,Parking;Garden,24.71,2
88.0,4,1,2567.77,Apartment,Dublin 2,None,29.18,0
133.6,1,2,4837.95,Apartment,Dublin 2,Gym;Parking,36.21,2
100.6,3,2,3316.97,Apartment,Dublin 2,Gym;Pool,32.97,2
75.0,3,1,4191.41,Studio,Dublin 8,Parking;Garden,55.89,2
64.3,4,2,1259.29,House,Dublin 2,Gym;Parking,19.58,2
54.4,1,2,2468.62,Apartment,Dublin 6,Parking;Garden,45.38,2
121.4,1,2,2214.76,House,Dublin 1,Gym;Pool,18.24,2
76.4,4,2,3191.83,Studio,Dublin 8,Parking;Garden,41.78,2
91.4,2,2,4416.68,Apartment,Dublin 6,Gym;Parking,48.32,2
89.1,3,2,1129.02,Apartment,Dublin 3,Parking;Garden,12.67,2
99.3,2,1,1104.81,Studio,Dublin 6,None,11.13,0
133.9,3,2,4371.33,Apartment,Dublin 6,None,32.65,0
147.7,3,2,1693.97,House,Dublin 3,Gym;Parking,11.47,2
78.9,2,1,3608.76,Studio,Dublin 6,Parking;Garden,45.74,2
